ts            src                des             seq      ack      check(win)      direction         
204.343333      41.177.26.193      244.3.160.248      27965      1707      64240      41.177.26.193->244.3.160.248      
204.343379      41.177.26.193      244.3.160.248      29425      1707      64240      41.177.26.193->244.3.160.248      
204.343864      41.177.26.193      244.3.160.248      30885      1707      64240      41.177.26.193->244.3.160.248      
204.343890      41.177.26.193      244.3.160.248      32345      1707      64240      41.177.26.193->244.3.160.248      
204.343930      41.177.26.193      244.3.160.248      33805      1707      64240      41.177.26.193->244.3.160.248      
204.344111      41.177.26.193      244.3.160.248      35265      1707      64240      41.177.26.193->244.3.160.248      
204.344137      41.177.26.193      244.3.160.248      36725      1707      64240      41.177.26.193->244.3.160.248      
204.344159      41.177.26.193      244.3.160.248      38185      1707      64240      41.177.26.193->244.3.160.248      
204.349311      41.177.26.193      244.3.160.248      39645      1707      64240      41.177.26.193->244.3.160.248      
204.349335      41.177.26.193      244.3.160.248      41105      1707      64240      41.177.26.193->244.3.160.248      
204.349361      41.177.26.193      244.3.160.248      42565      1707      64240      41.177.26.193->244.3.160.248      
204.349385      41.177.26.193      244.3.160.248      44025      1707      64240      41.177.26.193->244.3.160.248      
204.349412      41.177.26.193      244.3.160.248      45485      1707      64240      41.177.26.193->244.3.160.248      
204.349434      41.177.26.193      244.3.160.248      46945      1707      64240      41.177.26.193->244.3.160.248      
204.349466      41.177.26.193      244.3.160.248      48405      1707      64240      41.177.26.193->244.3.160.248      
204.349499      41.177.26.193      244.3.160.248      49865      1707      64240      41.177.26.193->244.3.160.248      
204.349530      41.177.26.193      244.3.160.248      51325      1707      64240      41.177.26.193->244.3.160.248      
204.350950      41.177.26.193      244.3.160.248      52785      1707      64240      41.177.26.193->244.3.160.248      
204.350983      41.177.26.193      244.3.160.248      54245      1707      64240      41.177.26.193->244.3.160.248      
204.351014      41.177.26.193      244.3.160.248      55705      1707      64240      41.177.26.193->244.3.160.248      
204.351047      41.177.26.193      244.3.160.248      57165      1707      64240      41.177.26.193->244.3.160.248      
204.351076      41.177.26.193      244.3.160.248      58625      1707      64240      41.177.26.193->244.3.160.248      
204.351105      41.177.26.193      244.3.160.248      60085      1707      64240      41.177.26.193->244.3.160.248      
204.351137      41.177.26.193      244.3.160.248      61545      1707      64240      41.177.26.193->244.3.160.248      
204.351171      41.177.26.193      244.3.160.248      63005      1707      64240      41.177.26.193->244.3.160.248      
204.351233      41.177.26.193      244.3.160.248      64465      1707      64240      41.177.26.193->244.3.160.248      
204.351260      41.177.26.193      244.3.160.248      65925      1707      64240      41.177.26.193->244.3.160.248      
204.351287      41.177.26.193      244.3.160.248      67385      1707      64240      41.177.26.193->244.3.160.248      
204.351315      41.177.26.193      244.3.160.248      68845      1707      64240      41.177.26.193->244.3.160.248      
204.351341      41.177.26.193      244.3.160.248      70305      1707      64240      41.177.26.193->244.3.160.248      
204.351380      41.177.26.193      244.3.160.248      71765      1707      64240      41.177.26.193->244.3.160.248      
204.352331      41.177.26.193      244.3.160.248      73225      1707      64240      41.177.26.193->244.3.160.248      
204.352366      41.177.26.193      244.3.160.248      74685      1707      64240      41.177.26.193->244.3.160.248      
204.352471      41.177.26.193      244.3.160.248      76145      1707      64240      41.177.26.193->244.3.160.248      
204.352506      41.177.26.193      244.3.160.248      77605      1707      64240      41.177.26.193->244.3.160.248      
204.352532      41.177.26.193      244.3.160.248      79065      1707      64240      41.177.26.193->244.3.160.248      
204.352554      41.177.26.193      244.3.160.248      80525      1707      64240      41.177.26.193->244.3.160.248      
204.352558      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.353442      41.177.26.193      244.3.160.248      81985      1707      64240      41.177.26.193->244.3.160.248      
204.353472      41.177.26.193      244.3.160.248      83445      1707      64240      41.177.26.193->244.3.160.248      
204.353494      41.177.26.193      244.3.160.248      84905      1707      64240      41.177.26.193->244.3.160.248      
204.353525      41.177.26.193      244.3.160.248      86365      1707      64240      41.177.26.193->244.3.160.248      
204.353546      41.177.26.193      244.3.160.248      87825      1707      64240      41.177.26.193->244.3.160.248      
204.353577      41.177.26.193      244.3.160.248      89285      1707      64240      41.177.26.193->244.3.160.248      
204.353606      41.177.26.193      244.3.160.248      90745      1707      64240      41.177.26.193->244.3.160.248      
204.353635      41.177.26.193      244.3.160.248      92205      1707      64240      41.177.26.193->244.3.160.248      
204.354833      41.177.26.193      244.3.160.248      93665      1707      64240      41.177.26.193->244.3.160.248      
204.354862      41.177.26.193      244.3.160.248      95125      1707      64240      41.177.26.193->244.3.160.248      
204.354891      41.177.26.193      244.3.160.248      96585      1707      64240      41.177.26.193->244.3.160.248      
204.354921      41.177.26.193      244.3.160.248      98045      1707      64240      41.177.26.193->244.3.160.248      
204.354954      41.177.26.193      244.3.160.248      99505      1707      64240      41.177.26.193->244.3.160.248      
204.354985      41.177.26.193      244.3.160.248      100965      1707      64240      41.177.26.193->244.3.160.248      
204.355585      41.177.26.193      244.3.160.248      102425      1707      64240      41.177.26.193->244.3.160.248      
204.355615      41.177.26.193      244.3.160.248      103885      1707      64240      41.177.26.193->244.3.160.248      
204.355657      41.177.26.193      244.3.160.248      105345      1707      64240      41.177.26.193->244.3.160.248      
204.355685      41.177.26.193      244.3.160.248      106805      1707      64240      41.177.26.193->244.3.160.248      
204.355713      41.177.26.193      244.3.160.248      108265      1707      64240      41.177.26.193->244.3.160.248      
204.355737      41.177.26.193      244.3.160.248      109725      1707      64240      41.177.26.193->244.3.160.248      
204.355762      41.177.26.193      244.3.160.248      111185      1707      64240      41.177.26.193->244.3.160.248      
204.355784      41.177.26.193      244.3.160.248      112645      1707      64240      41.177.26.193->244.3.160.248      
204.356653      41.177.26.193      244.3.160.248      114105      1707      64240      41.177.26.193->244.3.160.248      
204.356671      41.177.26.193      244.3.160.248      115565      1707      64240      41.177.26.193->244.3.160.248      
204.356910      41.177.26.193      244.3.160.248      117025      1707      64240      41.177.26.193->244.3.160.248      
204.356931      41.177.26.193      244.3.160.248      118485      1707      64240      41.177.26.193->244.3.160.248      
204.356936      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.356977      41.177.26.193      244.3.160.248      119945      1707      64240      41.177.26.193->244.3.160.248      
204.356981      41.177.26.193      244.3.160.248      1      1692      64240      41.177.26.193->244.3.160.248      
204.357005      41.177.26.193      244.3.160.248      121405      1707      64240      41.177.26.193->244.3.160.248      
204.357634      41.177.26.193      244.3.160.248      122865      1707      64240      41.177.26.193->244.3.160.248      
204.357663      41.177.26.193      244.3.160.248      124325      1707      64240      41.177.26.193->244.3.160.248      
204.357682      41.177.26.193      244.3.160.248      125785      1707      64240      41.177.26.193->244.3.160.248      
204.357718      41.177.26.193      244.3.160.248      127245      1707      64240      41.177.26.193->244.3.160.248      
204.357738      41.177.26.193      244.3.160.248      128705      1707      64240      41.177.26.193->244.3.160.248      
204.357776      41.177.26.193      244.3.160.248      130165      1707      64240      41.177.26.193->244.3.160.248      
204.358352      41.177.26.193      244.3.160.248      131625      1707      64240      41.177.26.193->244.3.160.248      
204.358380      41.177.26.193      244.3.160.248      133085      1707      64240      41.177.26.193->244.3.160.248      
